cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
1328,322786880,551,585820,48530000,126,55,6,0.344827586,0.306715064,0.274047187,0.074410163,35081600,8,5868852.364,10.01818182,기타,분당점,0.6,60,0.115326961,3,0.11,0.577132486,0.014519056,1,1등급고객,0.702359347,223.038304,N/B 아동복,2,18,1,2,명품,식품,일,fall,4,7,0.55,0.206896552,0.018181818,1,25,41,104988600,13,221887160,8,0.001841621,16,0,0,0,0.005444646,3030436.417,4.373015873,0.075801749,0.032258065,0.580645161,0.509152964,1,1.709090909,0.430127042,0.139745917,99.82,9.4615E+13
1329,1715200,3,571733,825000,3,2,33,1,0,0,0,,,857600,1.5,캐주얼,부산본점,-0.05,,0,,0.33,0,0,,수면고객,0.333333333,1.185163719,,,,1,2,의류,의류,토,spring,5,,0,0.666666667,0.5,0,0,2,,0,,226,0,0,0,0,0,0,321527.6245,1,1,0,0,-0.485358794,0,0,1,-1,66.67,31470760000
1330,8890950,96,92614,612500,29,15,22,0.354166667,0.375,0.125,0.145833333,,,592730,6.4,농산물,일산점,0.05,,0.889012985,3,0.01,0.791666667,0,,2.5등급고객,0.59375,6.143441794,,,,1,1,의류,식품,토,summer,6,10,0.64,0.291666667,0.066666667,0,0,13,,0,8423020,21,0,0,707000,0,0,0,114771.2139,3.310344828,0.048780488,0,0,-0.485358794,0.636363636,2.066666667,0.614583333,-0.229166667,98.96,1.5271E+11
1331,17411000,1,17411000,17411000,1,1,0,0,0,1,0,,,17411000,1,시티웨어,광주점,0.03,,0,,1,1,0,,신규고객,1,12.03060022,,,,1,5,의류,의류,월,fall,11,,0,1,1,0,0,1,,0,17411000,35,0,0,0,0,0,1,,1,1,0,0,-0.485358794,0,1,0,1,0,0
1332,56875010,52,1093750,12144000,28,26,13,0.173076923,0.25,0.307692308,0.269230769,10900000,5,2187500.385,2,기타,본  점,0.06,59,0.026228918,3,0.46,0.5,0.096153846,2,2등급고객,0.769230769,39.29932273,디자이너,,8,1,2,남성의류,명품,목,fall,9,,0.33,0.192307692,0.038461538,0,16,7,18761600,9,40160710,4,0,2,0,0,0,0.115384615,2750066.756,1.857142857,0.235294118,0,0.571428571,1.197661105,0.636363636,0.192307692,0.403846154,0.192307692,98.08,1.47182E+13
1333,111280150,29,3837247,25200000,14,11,27,0.413793103,0.034482759,0.344827586,0.206896552,4600000,1,10116377.27,2.636363636,섬유잡화,일산점,0.19,67,0.002296007,3,0.45,0.275862069,0.034482759,,3등급고객,0.310344828,76.89202215,모자(특정),,3,2,3,명품,의류,일,fall,5,,0.21,0.689655172,0.090909091,4,0,9,,0,90485550,24,0.142857143,0,0,0,0,0.034482759,6204900.182,2.071428571,0.642857143,0.25,0.1875,0.509152964,0.181818182,1.363636364,0.448275862,0.103448276,72.41,1.00463E+14
1334,77729000,25,3109160,11650000,12,15,19,0.04,0.36,0.52,0.08,13928000,2,5181933.333,1.666666667,디자이너,본  점,0.31,17,0,1,0.8,0.72,0.08,,3등급고객,0.64,53.70894979,굴비류,1,6,1,3,예체능,명품,화,fall,11,2,0.08,0.2,0.066666667,5,7,4,21474000,4,54334000,33,0.130434783,0,0,0,0,0.12,4956156.27,2.083333333,0.6,0.384615385,0.615384615,0.973258451,0.454545455,0.333333333,0.2,0.6,96,5.36029E+13
1335,224758290,74,3037274,53046000,41,13,25,0.675675676,0.013513514,0.067567568,0.243243243,29976000,4,17289099.23,5.692307692,기타,분당점,-1.05,14,0.054260913,5,0.24,0.405405405,0.054054054,,3등급고객,0.945945946,155.3028048,상품군미지정,,14,3,3,화장품,식품,월,spring,4,2,0.32,0.432432432,0.076923077,3,9,32,,0,193884430,6,0.057142857,0,0,0,0,0.054054054,8793351.263,1.804878049,0.186046512,0.235294118,0.705882353,1.197661105,0.181818182,1.846153846,0.851351351,-0.702702703,50,5.83188E+14
1336,174664690,297,588097,10300000,55,79,4,0.262626263,0.235690236,0.276094276,0.225589226,,,2210945.443,3.759493671,농산물,노원점,-0.38,30,0.101979742,3,0.08,0.622895623,0,,vip고객,0.717171717,120.6892803,,,16,2,2,의류,식품,수,fall,11,3,0.53,0.158249158,0.012658228,0,22,9,,0,132831700,2,0,0,849650,0,0,0.01010101,1572874.844,5.4,0.066945607,0,0.652173913,-0.485358794,1,1.17721519,0.501683502,-0.003367003,96.97,1.06676E+13
1337,1378750,12,114896,1100000,7,5,36,0,0.75,0.166666667,0.083333333,1100000,1,275750,2.4,가공식품,잠실점,0.06,,0.981323663,4,0,0.583333333,0.083333333,,수면고객,0.583333333,0.952684513,수입소형가전,,2,3,1,식품,식품,토,summer,6,,0.67,0.416666667,0.2,0,0,5,,0,1187250,11,0,0,0,0,0,0.166666667,533394.6758,1.714285714,0,0,0,1.702567074,0,2,0.75,-0.5,66.67,6.0283E+11
1338,52935000,4,13233750,26900000,3,1,0,1,0,0,0,,,52935000,4,시티웨어,본  점,-0.04,0,0,,1,0.75,0,,신규고객,1,36.57686652,,,1,1,5,의류,의류,수,spring,5,,0,1,1,0,0,4,25160000,2,52935000,236,0,0,0,0,0,0.5,14239104.64,1.333333333,1,0,0.333333333,-0.485358794,0,0,1,-1,75,0
1339,73844800,45,1640996,21401600,27,14,24,0.222222222,0.022222222,0.2,0.555555556,,,5274628.571,3.214285714,기타,잠실점,-0.16,,0.134677052,5,0.36,0.377777778,0,,3등급고객,0.844444444,51.025057,,1,,1,2,명품,식품,수,fall,12,2,0.36,0.422222222,0.071428571,7,4,8,39076600,4,64305400,0,0.066666667,0,390000,1,0,0.177777778,3703375.77,1.666666667,0.185185185,0.571428571,0.285714286,-0.485358794,0.545454545,1,0.577777778,-0.155555556,97.78,3.74926E+13
1340,40705310,43,946635,5088000,23,15,21,0.418604651,0.23255814,0.23255814,0.11627907,,,2713687.333,2.866666667,농산물,분당점,0.01,66,0.024540042,2,0.4,0.651162791,0,1,3등급고객,0.88372093,28.12643223,,,4,1,2,명품,식품,목,spring,9,2,0.37,0.465116279,0.066666667,1,10,6,9679000,5,28599410,9,0.023255814,3,50040,0,0,0.093023256,1286560.726,1.869565217,0.32,0.071428571,0.5,-0.485358794,0.727272727,1.2,0.488372093,0.023255814,97.67,4.79851E+12
1341,1124000,2,562000,960000,2,2,19,0,0.5,0.5,0,,,562000,1,준보석/시계,본  점,0.03,,0,,0,0,0,,수면고객,0.5,0.776658127,,,,1,2,의류,명품,토,summer,9,,0,0.5,0.5,1,0,1,,0,,93,0,0,0,0,0,1,562856.9978,1,1,0.5,0,-0.485358794,0.090909091,1,0,1,50,1.58404E+11
1342,237000,16,14812,45500,2,3,56,0.375,0.3125,0.3125,0,,,79000,5.333333333,가공식품,본  점,0.07,,0.837552743,1,0,0.8125,0,,수면고객,0,0.163761545,,,,1,1,식품,식품,토,spring,4,,1,1,0.333333333,0,0,6,,0,237000,79,0,0,0,0,0,0,12459.09975,8,0,0,0,-0.485358794,0,2,0.375,0.25,93.75,722000000
1343,48844010,378,129217,5472000,84,45,7,0.222222222,0.272486772,0.145502646,0.35978836,6275000,3,1085422.444,8.4,농산물,광주점,-2.78,,0.282211678,2,0.03,0.656084656,0.007936508,,1등급고객,0.952380952,33.75008659,스카프(특정),5,7,1,1,명품,식품,수,fall,1,6,0.76,0.547619048,0.022222222,2,14,17,10650000,4,28543270,17,0,1,196900,0,0,0.013227513,553713.5274,4.5,0.096428571,0.068965517,0.172413793,0.000846955,1,2.244444444,0.624338624,-0.248677249,99.74,2.30258E+12
1344,828290,10,82829,519200,6,1,0,0,0,0,1,,,828290,10,농산물,미아점,-0.38,,0.907870432,3,0,0.7,0,,2.5등급고객,1,0.572329324,,,,1,1,식품,식품,화,fall,1,,0.8,1,1,1,0,10,,0,828290,356,0,0,0,0,0,0.4,155452.8584,1.666666667,0,0,0,-0.485358794,0,0,1,-1,90,0
1345,23725900,18,1318106,7750000,9,8,23,0.222222222,0.333333333,0.444444444,0,,,2965737.5,2.25,기타,일산점,0.2,39,0.043214378,4,0.56,0.5,0,,수면고객,0.555555556,16.39405077,,,5,2,2,의류,기타,일,fall,11,2,0.33,0.333333333,0.125,0,1,6,6060600,2,22500900,57,0,1,0,0,0,0.277777778,2184915.327,2,0.166666667,0,1,-0.485358794,0.272727273,0,0.388888889,0.222222222,83.33,1.04591E+13
1346,45687100,55,830675,20400000,26,18,19,0.290909091,0.018181818,0.290909091,0.4,894000,1,2538172.222,3.055555556,육류,노원점,0.17,119,0.271765991,5,0.07,0.636363636,0.018181818,,3등급고객,0.909090909,31.56873445,"기타(가발,포장,담배,끽연구,사진,수선)",,3,2,2,가전,식품,목,fall,4,4,0.53,0.309090909,0.055555556,3,3,9,4378000,1,22382150,0,0,1,0,0,0,0.072727273,2835159.841,2.115384615,0.052631579,0.428571429,0.428571429,0.122398392,0.181818182,1.444444444,0.490909091,0.018181818,92.73,2.01457E+13
1347,577600,1,577600,577600,1,1,0,0,1,0,0,,,577600,1,주방용품,본  점,0,,0,,0,0,0,,신규고객,1,0.399108305,,,1,1,2,생활용품,생활용품,화,summer,7,,0,1,1,0,0,1,,0,577600,167,0,0,0,0,0,1,,1,0,0,0,-0.485358794,0,0,0,1,0,0
1348,460000,3,153333,300000,2,2,2,0,0,1,0,,,230000,1.5,가공식품,부산본점,0.09,,0.347826087,2,0,0.666666667,0,,신규고객,0.333333333,0.317849411,,,,1,1,여성의류,식품,토,fall,11,1,0.33,0.666666667,0.5,0,0,2,,0,,58,0,0,0,0,0,0.333333333,133166.5624,1.5,0.333333333,0,1,-0.485358794,0.090909091,0.5,0,1,66.67,4900000000
1349,30955000,4,7738750,18032000,3,1,0,0,0,0,1,,,30955000,4,섬유잡화,잠실점,0.15,,0,,0.5,0.25,0,,신규고객,1,21.38919246,,,,1,4,의류,의류,금,fall,12,,0,1,1,0,1,4,,0,30955000,24,0,0,0,0,0,0.5,8092568.704,1.333333333,1,0,0,-0.485358794,0,0,0,1,75,0
1350,21994170,113,194639,3996000,42,38,9,0.247787611,0.150442478,0.265486726,0.336283186,420000,2,578793.9474,2.973684211,가공식품,분당점,-0.21,,0.128130773,1,0.04,0.637168142,0.017699115,,1등급고객,0.637168142,15.1974652,시니어,,1,1,1,의류,식품,수,fall,11,17,0.66,0.14159292,0.026315789,4,5,9,,0,17600870,1,0.081081081,0,154000,0,0,0.017699115,499838.0795,2.69047619,0.258823529,0.290322581,0.032258065,-0.197473811,0.818181818,0.315789474,0.610619469,-0.221238938,99.12,1.00364E+12
1351,780000,2,390000,750000,1,1,0,1,0,0,0,,,780000,2,섬유잡화,부산본점,-0.05,,0,,0,0,0,,신규고객,1,0.538962046,,,,1,1,의류,기타,화,spring,3,,0.5,1,1,0,0,2,,0,780000,293,0,0,0,0,0,1,509116.8825,2,1,0,0,-0.485358794,0,0,1,-1,50,0
1352,94106620,101,931749,40664000,26,24,13,0.168316832,0.386138614,0.336633663,0.108910891,,,3921109.167,4.208333333,가공식품,본  점,1.08,35,0.058512568,2,0.06,0.792079208,0,,1등급고객,0.386138614,65.02550823,,,6,1,2,명품,식품,토,fall,8,2,0.74,0.396039604,0.041666667,0,2,12,40664000,1,53287620,14,0,0,0,0,0,0.04950495,5673846.558,3.884615385,0.012658228,0,0.8,-0.485358794,0.818181818,0.708333333,0.277227723,0.445544554,99.01,1.22879E+14
1353,20110730,51,394328,3750000,28,12,23,0.156862745,0.392156863,0.137254902,0.31372549,,,1675894.167,4.25,가공식품,울산점,-0.51,,0.236305694,4,0.12,0.568627451,0,,3등급고객,0.392156863,13.89605151,,2,,1,1,남성의류,식품,토,fall,7,,0.57,0.529411765,0.083333333,3,1,9,,0,12806050,71,0.019607843,0,0,0,0,0.117647059,789712.1857,1.821428571,0.142857143,0.285714286,0,-0.485358794,0.454545455,1.25,0.647058824,-0.294117647,98.04,2.80572E+12
1354,36322630,40,908066,29375000,18,8,18,0,0.225,0.775,0,,,4540328.75,5,가공식품,잠실점,0.83,,0.104248508,3,0.02,0.75,0,,3등급고객,0.95,25.09810124,,1,,1,2,남성의류,식품,화,fall,10,,0.7,0.5,0.125,1,2,10,,0,31703150,41,0,0,0,0,0,0.075,4641782.114,2.222222222,0.0625,0.333333333,0,-0.485358794,0.272727273,1.375,0.05,0.9,97.5,1.02242E+14
1355,26622800,12,2218567,7286400,7,11,23,0.25,0.416666667,0.25,0.083333333,2907200,1,2420254.545,1.090909091,화장품,관악점,0.07,42,0,,0.92,0.583333333,0.083333333,,수면고객,0.75,18.39574198,L/C골프의류,,5,2,3,예체능,화장품,목,summer,6,,0.08,0.333333333,0.090909091,3,2,2,,0,14036400,23,0.181818182,0,0,0,0,0.333333333,2721457.313,1.714285714,1,0.272727273,0.545454545,0.509152964,0.272727273,0.272727273,0.5,0,66.67,9.1084E+12
1356,318557180,1066,298834,21000000,125,121,2,0.250469043,0.330206379,0.300187617,0.119136961,966410,9,2632703.967,8.809917355,농산물,동래점,2.18,13,0.171819985,2,0.06,0.771106942,0.008442777,,vip고객,0.771106942,220.1156787,농산가공,,40,2,1,가전,식품,화,fall,10,6,0.69,0.311444653,0.008264463,3,4,32,,0,207771240,1,0.003784295,0,1427380,0,0,0.003752345,1326097.776,8.528,0.023199023,0.098039216,0.725490196,-0.394948634,1,2.834710744,0.44934334,0.101313321,91.28,2.19236E+13
1357,69585470,131,531187,10625000,53,42,8,0.160305344,0.267175573,0.267175573,0.305343511,10847000,9,1656796.905,3.119047619,캐주얼,일산점,-0.18,28,0.067954129,2,0.16,0.603053435,0.06870229,,1등급고객,0.580152672,48.08195802,영캐주얼,1,15,2,2,남성의류,식품,일,fall,7,1,0.54,0.282442748,0.023809524,1,8,11,7066000,2,44174970,0,0,0,0,0,0,0.022900763,1649928.781,2.471698113,0.319148936,0.047619048,0.666666667,1.598380128,0.818181818,0.619047619,0.473282443,0.053435115,97.71,8.51946E+12
1358,22447800,17,1320459,13375000,10,11,21,0.352941176,0.235294118,0.352941176,0.058823529,,,2040709.091,1.545454545,가공식품,본  점,0.12,,0.109222285,5,0.18,0.529411765,0,,수면고객,0.882352941,15.51091309,,3,1,3,2,남성의류,식품,금,fall,4,,0.41,0.647058824,0.090909091,3,1,5,,0,2468800,30,0.058823529,1,0,0,0,0.294117647,3179887.733,1.7,0.25,0.666666667,0.166666667,-0.485358794,0.181818182,0.181818182,0.352941176,0.294117647,70.59,1.32982E+13
1359,10500000,1,10500000,10500000,1,1,0,0,0,1,0,,,10500000,1,남성정장,영등포점,0.02,,0,,1,0,0,,신규고객,0,7.255258306,,1,,1,5,남성의류,남성의류,일,fall,9,,0,1,1,1,0,1,,0,10500000,113,0,0,0,0,0,1,,1,1,1,0,-0.485358794,0,0,0,1,0,0
1360,10391000,5,2078200,4420800,4,1,0,0,0,1,0,,,10391000,5,구두,본  점,0.16,,0,,0.8,0.2,0,,신규고객,0,7.179941815,,,1,1,3,의류,의류,일,fall,11,,0,1,1,0,0,5,,0,3094000,57,0,2,0,0,0,0.6,1851678.028,1.25,1,0.2,0.2,-0.485358794,0,0,0,1,80,0
1361,32375000,1,32375000,32375000,1,1,0,0,0,0,1,,,32375000,1,남성정장,잠실점,-0.04,,0,,1,0,0,,신규고객,0,22.37037978,,1,,1,5,남성의류,남성의류,일,fall,1,,0,1,1,1,0,1,,0,,351,0,0,0,0,0,1,,1,1,1,0,-0.485358794,0,0,1,-1,0,0
1362,245770160,54,4551299,24375000,20,26,10,0.37037037,0.277777778,0.111111111,0.240740741,,,9452698.462,2.076923077,트래디셔널,일산점,-0.68,20,0.004046097,3,0.63,0.388888889,0,,2등급고객,0.648148148,169.8215233,,2,14,1,3,남성의류,의류,일,spring,6,,0.11,0.296296296,0.038461538,2,1,5,,0,117002200,81,0.018518519,1,0,0,0,0.074074074,5600570.233,2.7,0.694444444,0.125,0.875,-0.485358794,0.818181818,0.730769231,0.796296296,-0.592592593,98.15,7.10978E+13
1363,912000,2,456000,874000,1,1,0,0,0,1,0,,,912000,2,섬유잡화,잠실점,0.06,,0,,0,0,0,,신규고객,1,0.630171007,,,,1,1,의류,의류,목,fall,11,,0.5,1,1,0,0,2,,0,912000,32,0,0,0,0,0,0,591141.2691,2,1,0,0,-0.485358794,0,2,0,1,50,0
1364,288215190,331,870741,57820000,76,78,4,0.256797583,0.211480363,0.305135952,0.226586103,36308750,7,3695066.538,4.243589744,가공식품,본  점,0.22,157,0.164224932,4,0.12,0.743202417,0.021148036,,vip고객,0.558912387,199.150062,전화기,4,5,2,2,여성의류,식품,토,fall,10,,0.58,0.220543807,0.012820513,12,7,15,3278000,1,104236220,4,0.012345679,0,178800,0,1,0.021148036,4480614.638,4.355263158,0.125,0.387096774,0.193548387,0.496402814,1,1,0.468277946,0.063444109,96.68,9.88735E+13
1365,60863940,26,2340921,23282000,13,8,28,0.076923077,0.115384615,0.538461538,0.269230769,,,7607992.5,3.25,육류,분당점,0.68,,0.128762449,5,0.12,0.923076923,0,,3등급고객,0.576923077,42.05558154,,,1,3,3,명품,식품,토,fall,11,3,0.46,0.307692308,0.125,0,2,8,,0,60560240,25,0,0,0,0,0,0.192307692,5879187.465,2,0.043478261,0,0,-0.485358794,0.363636364,0.375,0.076923077,0.846153846,84.62,6.90981E+13
1366,15203000,3,5067667,8050000,1,3,32,0,0.333333333,0.666666667,0,,,5067666.667,1,디자이너,부산본점,0.05,,0,,1,1,0,,수면고객,1,10.50492305,,,,1,4,명품,명품,월,fall,10,,0,0.666666667,0.333333333,0,3,1,15203000,3,15203000,70,0,0,0,0,0,0,2881004.397,3,0,0,0,-0.485358794,0,0.333333333,0,1,66.67,5.53346E+12
1367,173150,4,43288,87400,4,2,80,0,0.75,0.25,0,,,86575,2,차/커피,영등포점,0.02,,0.992780826,1,0,0.75,0,,수면고객,1,0.119642664,,,,2,1,식품,식품,금,summer,6,,0.75,0.75,0.5,0,0,3,,0,69250,39,0,0,0,0,0,0.5,40993.2591,1,0,0,0,-0.485358794,0,0.5,0.75,-0.5,50,4910505625
1368,121754960,321,379299,13904000,70,83,4,0.177570093,0.352024922,0.211838006,0.258566978,,,1466927.229,3.86746988,기타,본  점,1.42,0,0.281786878,4,0.11,0.46105919,0,,vip고객,0.753894081,84.12987474,,4,2,2,1,생활용품,식품,금,fall,8,1,0.56,0.146417445,0.012048193,23,0,10,,0,57578850,0,0.012461059,10,794360,0,0,0.015576324,1265082.343,4.585714286,0.01875,0.5,0.2,-0.485358794,1,1.180722892,0.404984424,0.190031153,99.38,7.22005E+12
1369,48086920,61,788310,5712000,26,28,12,0.360655738,0.114754098,0.147540984,0.37704918,,,1717390,2.178571429,섬유잡화,분당점,-0.69,34,0.016948892,1,0.21,0.360655738,0,1,2등급고객,0.557377049,33.22695483,,,6,1,2,화장품,식품,토,fall,1,6,0.39,0.278688525,0.035714286,0,5,6,7906600,4,32876920,11,0,2,0,0,0,0.032786885,1234163.051,2.346153846,0.466666667,0,0.379310345,-0.485358794,0.636363636,0.678571429,0.672131148,-0.344262295,98.36,5.64778E+12
1370,44324600,11,4029509,17325000,10,7,46,0,0.181818182,0.272727273,0.545454545,,,6332085.714,1.571428571,캐주얼,부산본점,0,0,0,,0.73,0.272727273,0,,수면고객,0.272727273,30.62727831,,,2,2,3,명품,의류,일,fall,1,,0,0.363636364,0.142857143,0,5,3,18480000,2,18480000,22,0.181818182,0,0,0,0,0.454545455,4859299.609,1.1,1,0.4,0.4,-0.485358794,0.090909091,0.714285714,0.454545455,0.090909091,72.73,4.84776E+13
1371,37146350,35,1061324,19900000,8,13,25,0.428571429,0,0.171428571,0.4,,,2857411.538,2.692307692,기타,잠실점,-0.67,,0.214221586,5,0.09,0.371428571,0,,3등급고객,0.485714286,25.6672728,,,1,2,2,예체능,기타,토,fall,3,,0.43,0.514285714,0.076923077,0,0,5,,0,9301350,32,0.085714286,0,1608850,0,0,0.057142857,3443545.698,4.375,0,1,0,-0.485358794,0.454545455,0.923076923,0.828571429,-0.657142857,88.57,2.61087E+13
1372,617040,16,38565,170000,8,3,4,0,0,0,1,,,205680,5.333333333,가공식품,강남점,-0.62,,0.743938805,1,0,0.8125,0,,2.5등급고객,1,0.426360437,,,,2,1,생활용품,식품,월,fall,1,,0.75,0.5625,0.333333333,0,0,7,,0,617040,350,0,0,0,0,0,0.1875,54436.89803,2,0,0,0,-0.485358794,0,0,1,-1,68.75,11432604800
1373,227879960,152,1499210,27475000,60,70,5,0.177631579,0.164473684,0.171052632,0.486842105,52432000,5,3255428,2.171428571,명품,본  점,-0.91,23,0.229539403,5,0.39,0.361842105,0.032894737,1,1등급고객,0.631578947,157.4598069,보석,,18,2,2,화장품,명품,금,fall,1,3,0.31,0.296052632,0.014285714,11,39,26,10879000,1,133204510,1,0,0,0,0,0,0.026315789,5278573.333,2.533333333,0.051724138,0,0.266666667,0.139762883,1,0.671428571,0.559210526,-0.118421053,73.03,5.97142E+13
1374,97560000,3,32520000,124944000,1,3,1,0,0,1,0,124944000,1,32520000,1,대형가전,본  점,0.05,,0,,1,0,0.333333333,,신규고객,0.666666667,67.41171431,국산A/V,,,1,5,가전,가전,목,fall,9,,0.33,0.333333333,0.333333333,0,0,1,,0,,95,0,0,0,0,0,0,137053472.5,3,0,0,0,3.161184319,0,1,0,1,66.67,1.25E+16
1375,391685950,464,844151,52650000,141,66,5,0.24137931,0.181034483,0.308189655,0.269396552,3357000,2,5934635.606,7.03030303,기타,분당점,1.8,19,0.063328159,3,0.15,0.543103448,0.004310345,1,1등급고객,0.599137931,270.6459754,L.B,7,14,1,2,가전,식품,일,fall,11,7,0.56,0.131465517,0.015151515,21,11,30,13635000,3,189497860,13,0.045454545,11,1117390,0,0,0.00862069,3458147.934,3.290780142,0.080128205,0.461538462,0.307692308,-0.153854875,1,1.333333333,0.435344828,0.129310345,99.78,8.51524E+13
1376,377490800,89,4241470,47200000,29,44,8,0.146067416,0.314606742,0.258426966,0.280898876,64865300,9,8579336.364,2.022727273,명품,광주점,0.4,48,0.01521547,5,0.66,0.179775281,0.101123596,4,1등급고객,0.584269663,260.8374535,명품잡화,2,10,1,3,명품,명품,토,fall,11,,0.24,0.213483146,0.022727273,5,19,6,9744000,6,257415800,3,0.0375,0,0,0,0,0.056179775,9427650.878,3.068965517,0.566666667,0.104477612,0.179104478,1.006408843,1,0.295454545,0.426966292,0.146067416,98.88,1.9265E+14
1377,110726530,166,667027,15750000,61,17,20,0.108433735,0.409638554,0.078313253,0.403614458,,,6513325.294,9.764705882,농산물,분당점,0.45,49,0.079715042,3,0.08,0.740963855,0,1,2.5등급고객,0.530120482,76.50948347,,,7,1,2,명품,식품,금,fall,8,2,0.61,0.325301205,0.058823529,1,7,23,,0,59097430,3,0.006024096,1,694120,0,0,0.024096386,2131269.812,2.721311475,0.094017094,0.058823529,0.470588235,-0.485358794,1,2.764705882,0.451807229,0.096385542,99.4,2.41971E+13
1378,26679000,3,8893000,24219000,3,2,55,0.666666667,0,0,0.333333333,,,13339500,1.5,명품,부산본점,-0.06,,0,,0.33,0.333333333,0,,수면고객,1,18.43457489,,,,1,4,의류,명품,월,spring,5,,0,0.666666667,0.5,1,1,2,,0,24219000,224,0.333333333,0,0,0,0,1,13322087.79,1,1,0.333333333,0,-0.485358794,0,1.5,1,-1,66.67,1.18364E+14
1379,503850,10,50385,192500,5,1,0,1,0,0,0,,,503850,10,가공식품,잠실점,-0.17,,0.950382058,2,0,0.8,0,,2.5등급고객,0,0.348148752,,,,1,1,식품,식품,일,spring,4,,0.8,1,1,0,0,10,,0,503850,267,0,0,0,0,0,0.3,59099.37511,2,0,0,0,-0.485358794,0,0,1,-1,90,0
1380,3807710,19,200406,2640000,11,7,41,0,0.368421053,0.315789474,0.315789474,,,543958.5714,2.714285714,농산물,청량리점,-0.04,,0.947133579,5,0,0.736842105,0,,수면고객,1,2.631039962,,,,2,1,식품,식품,금,fall,7,1,0.68,0.578947368,0.142857143,0,1,5,,0,3537110,56,0,0,2640000,0,0,0.052631579,593901.197,1.727272727,0,0,0,-0.485358794,0.181818182,1.142857143,0.315789474,0.368421053,84.21,7.39256E+11
1381,213551020,24,8897959,42253200,17,10,32,0.208333333,0,0.25,0.541666667,,,21355102,2.4,골프,본  점,-0.34,,0,,0.71,0.083333333,0,,이탈위험고객,0.166666667,147.5588392,,3,1,2,4,명품,예체능,토,fall,1,1,0,0.458333333,0.1,14,2,7,26082000,1,175297520,26,0.541666667,1,0,0,0,0.375,11056231.98,1.411764706,0.6,0.882352941,0.058823529,-0.485358794,0.272727273,1,0.708333333,-0.416666667,87.5,3.96125E+14
1382,79127240,32,2472726,43750000,16,10,29,0.71875,0.15625,0,0.125,4888000,2,7912724,3.2,기타,본  점,-0.2,,0.012672501,3,0.41,0.34375,0.0625,,이탈위험고객,0.65625,54.67510145,상품군미지정,3,,1,3,남성의류,기타,금,spring,5,1,0.31,0.46875,0.1,5,0,8,4500000,8,30049040,0,0.1,2,0,0,0,0.1875,8089856.737,2,0.384615385,0.454545455,0.272727273,0.60860414,0.363636364,0.4,0.8125,-0.625,96.88,1.84999E+14
1383,152409680,1007,151350,40250000,139,125,2,0.31876862,0.359483615,0.137040715,0.184707051,75000,2,1219277.44,8.056,기타,노원점,-7.43,,0.362239196,2,0.01,0.688182721,0.001986097,,vip고객,0.794438928,105.3115806,햄,,6,2,1,가전,식품,목,summer,4,22,0.76,0.150943396,0.008,2,5,29,700000,1,57190440,15,0,0,3301370,0,1,0.006951341,1457699.213,7.244604317,0.015172414,0,0.272727273,-0.397841759,1,2.272,0.605759682,-0.211519364,93.05,2.22695E+13
1384,4863600,3,1621200,3339000,2,2,73,0,0.333333333,0,0.666666667,,,2431800,1.5,구두,부산본점,0.08,,0,,0.33,0,0,,수면고객,1,3.360635647,,,,1,2,의류,의류,화,fall,12,,0,1,0.5,0,0,2,,0,,27,0,2,0,0,0,0.333333333,1613111.689,1.5,0,0.5,0.5,-0.485358794,0,0,0,1,66.67,8.23012E+11
1385,6713000,2,3356500,4896000,2,2,67,0,0.5,0.5,0,,,3356500,1,시티웨어,일산점,0.03,,0,,1,1,0,,수면고객,1,4.638528477,,,,1,3,명품,명품,월,summer,11,,0,0.5,0.5,0,1,1,,0,6713000,55,0,0,0,0,0,1,2177181.779,1,1,0,0,-0.485358794,0,0.5,0.5,0,50,2.37006E+12
